gene_id	HER2.1	HER2.2	HER2.3	NBS1	NBS2	NBS3	Non.TNBC1	Non.TNBC2	Non.TNBC3	TNBC1	TNBC2	TNBC3
ENSG00000257763	4	4	0	0	0	0	2	3	3	6	0	3
ENSG00000257764	1190	319	2194	164	47	121	1431	176	418	1100	119	802
ENSG00000257766	1	0	0	1	1	2	2	1	3	2	1	5
ENSG00000257767	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257769	10	16	9	30	20	21	18	18	15	12	3	18
ENSG00000257771	1	0	1	0	0	0	14	22	21	48	1	59
ENSG00000257773	0	0	0	0	1	2	2	1	1	3	0	4
ENSG00000257777	0	0	0	0	0	1	3	0	0	2	0	10
ENSG00000257779	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000257780	0	1	5	1	0	1	2	1	2	4	0	7
ENSG00000257781	8	0	0	0	0	0	0	0	4	2	0	7
ENSG00000257784	0	1	2	0	0	0	0	2	2	9	1	19
ENSG00000257786	0	0	0	0	0	0	2	0	0	2	0	2
ENSG00000257787	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000257790	1	1	1	3	1	1	0	0	2	0	0	7
ENSG00000257792	0	0	0	0	0	0	0	3	2	3	0	3
ENSG00000257797	0	0	0	0	0	0	0	0	0	0	0	6
ENSG00000257800	12	10	12	7	10	7	16	12	16	16	3	14
ENSG00000257802	9	11	12	3	3	3	6	5	2	2	0	4
ENSG00000257803	7	8	9	0	0	0	3	2	3	4	0	6
ENSG00000257807	0	1	0	0	0	0	2	1	0	2	0	2
ENSG00000257808	8	5	3	130	164	85	36	33	25	16	3	32
ENSG00000257809	4	12	5	76	43	54	64	18	31	16	8	20
ENSG00000257813	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000257815	30	34	29	45	68	48	51	44	29	29	5	40
ENSG00000257817	57	18	11	187	104	126	59	48	44	18	2	43
ENSG00000257818	5	17	5	1	1	0	3	6	1	4	1	2
ENSG00000257820	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257823	1	0	0	0	0	0	1	2	1	1	1	0
ENSG00000257824	41	13	32	1	8	0	34	13	13	27	5	26
ENSG00000257825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257826	0	0	0	0	0	0	0	0	1	3	0	1
ENSG00000257829	1	1	4	12	13	12	1	1	1	2	6	11
ENSG00000257830	0	0	0	4	6	5	6	4	2	2	0	13
ENSG00000257831	16	22	50	20	24	36	87	28	37	57	8	117
ENSG00000257835	5	2	2	1	0	0	0	6	3	1	0	6
ENSG00000257837	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257838	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257839	1	6	4	5	10	3	5	1	1	4	1	0
ENSG00000257842	0	3	0	1	1	1	0	0	2	3	0	15
ENSG00000257844	0	0	0	0	0	0	2	4	7	4	0	9
ENSG00000257845	0	0	0	0	0	0	0	0	1	1	0	3
ENSG00000257846	0	1	0	0	0	0	3	1	1	2	0	2
ENSG00000257847	1	1	0	0	0	0	1	0	1	4	0	4
ENSG00000257848	0	0	0	1	0	0	0	0	2	0	0	0
ENSG00000257849	1	0	0	0	0	0	0	1	0	2	0	1
ENSG00000257851	1	0	0	0	0	4	5	4	4	6	1	12
ENSG00000257852	1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000257853	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000257855	3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000257858	0	0	0	0	0	0	0	0	0	2	0	1
ENSG00000257859	1	0	0	0	1	1	0	1	6	9	0	6
ENSG00000257860	0	0	0	0	0	0	3	1	3	7	0	15
ENSG00000257863	0	0	0	0	0	0	0	2	1	2	0	4
ENSG00000257864	0	1	0	0	0	0	0	1	2	2	0	3
ENSG00000257865	0	0	0	0	0	0	0	0	1	1	0	1
ENSG00000257869	0	3	0	0	0	0	0	0	1	1	0	4
ENSG00000257870	0	0	0	0	0	0	1	1	3	11	0	12
ENSG00000257872	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000257875	4	5	0	0	0	1	1	10	1	3	0	4
ENSG00000257878	36	21	39	4	9	8	11	18	37	8	0	13
ENSG00000257879	0	0	0	0	0	0	0	1	0	0	0	3
ENSG00000257880	0	0	0	0	0	0	0	0	1	2	0	2
ENSG00000257883	0	0	1	1	2	2	2	3	4	3	0	10
ENSG00000257884	0	5	1	0	1	1	5	5	3	6	0	12
ENSG00000257885	0	0	0	0	1	0	0	2	3	6	0	12
ENSG00000257890	2	0	0	0	0	0	1	1	1	4	1	2
ENSG00000257891	0	3	0	0	0	0	1	7	2	0	0	0
ENSG00000257893	1	1	0	0	0	0	0	2	1	6	0	3
ENSG00000257894	6	2	1	40	18	34	21	9	17	5	4	21
ENSG00000257896	1	0	2	0	0	0	2	4	0	3	0	2
ENSG00000257897	0	0	0	0	0	0	0	0	1	2	0	0
ENSG00000257900	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000257904	0	0	0	1	0	0	0	0	1	0	0	4
ENSG00000257905	1	0	0	1	0	0	0	0	1	2	0	2
ENSG00000257906	6	3	7	3	1	0	1	2	2	5	3	10
ENSG00000257907	0	1	0	1	0	0	1	1	0	7	0	4
ENSG00000257910	0	2	0	4	1	2	0	1	0	1	0	1
ENSG00000257912	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000257913	15	25	26	62	47	59	30	16	18	33	5	28
ENSG00000257915	0	0	0	0	0	0	0	0	0	3	1	2
ENSG00000257918	0	1	0	2	0	0	0	2	1	0	0	3
ENSG00000257920	0	0	0	0	0	0	0	2	0	1	0	6
ENSG00000257921	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257923	435	612	331	974	858	996	207	435	366	394	56	412
ENSG00000257924	2	3	4	0	0	0	3	0	1	5	0	3
ENSG00000257925	5	2	6	0	0	0	0	0	0	1	0	2
ENSG00000257927	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000257932	0	0	0	0	0	0	0	1	0	3	0	8
ENSG00000257935	0	0	0	0	0	0	1	2	5	0	0	8
ENSG00000257940	0	0	0	0	0	0	1	0	2	0	0	2
ENSG00000257941	5	24	8	3	18	5	2	3	3	6	1	2
ENSG00000257943	0	0	0	0	0	0	1	2	1	12	0	14
ENSG00000257947	1	4	1	0	0	0	0	1	0	6	0	1
ENSG00000257948	0	0	0	0	0	0	0	1	0	4	0	10
ENSG00000257949	0	1	0	0	0	0	1	2	1	1	0	0
ENSG00000257950	28	59	34	111	105	108	312	76	58	54	35	33
ENSG00000257951	4	4	1	3	2	0	10	5	3	6	0	4
ENSG00000257953	5	13	8	2	1	0	0	3	4	2	1	7
ENSG00000257954	5	18	16	6	6	4	2	3	1	8	1	3
ENSG00000257955	0	0	0	0	0	0	1	1	2	10	0	6
ENSG00000257956	4	5	0	5	6	2	2	1	0	1	0	1
ENSG00000257957	9	14	13	1	0	0	5	2	3	8	0	8
ENSG00000257958	1	0	0	0	0	0	1	1	5	6	0	1
ENSG00000257959	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257962	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000257964	2	12	6	0	0	1	2	5	9	9	4	4
ENSG00000257966	0	0	0	0	0	0	2	2	2	7	0	5
ENSG00000257976	1	0	0	0	0	0	0	1	4	2	0	5
ENSG00000257979	13	44	10	2	0	0	2	3	4	1	0	2
ENSG00000257985	0	0	0	0	0	0	1	1	3	13	0	24
ENSG00000257986	0	0	1	0	2	1	1	7	21	4	0	10
ENSG00000257987	1	0	0	5	0	0	1	0	1	4	0	4
ENSG00000257989	9	0	3	7	1	1	0	1	2	0	0	13
ENSG00000257991	0	0	0	0	0	0	1	0	0	2	0	4
ENSG00000257994	0	0	0	0	0	0	0	1	1	0	0	3
ENSG00000257995	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000257997	0	0	0	0	0	0	0	0	1	0	0	4
ENSG00000257998	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258001	1	0	1	1	0	0	0	0	2	2	0	0
ENSG00000258007	0	0	0	0	0	0	0	1	1	1	0	5
ENSG00000258010	2	17	4	0	0	1	12	6	7	9	1	19
ENSG00000258011	0	0	0	0	1	3	0	0	4	3	0	7
ENSG00000258012	10	30	9	1	2	1	2	8	3	5	0	3
ENSG00000258013	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258016	0	0	0	0	0	1	3	1	0	1	0	2
ENSG00000258017	1239	1615	1462	8044	5101	4574	4335	1537	1680	2889	511	1424
ENSG00000258018	2	3	3	0	0	1	4	2	8	20	0	26
ENSG00000258021	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000258024	0	2	0	0	0	0	1	1	0	5	1	3
ENSG00000258026	2	4	4	0	0	0	5	1	8	6	0	11
ENSG00000258027	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000258028	1	0	0	0	0	0	2	1	6	12	0	13
ENSG00000258033	0	0	0	0	0	0	1	1	1	2	0	5
ENSG00000258034	38	63	40	135	242	318	111	37	78	35	5	18
ENSG00000258035	34	24	51	1	10	11	40	32	33	32	9	63
ENSG00000258036	0	0	0	0	0	0	2	1	2	2	0	6
ENSG00000258038	1	0	1	0	1	0	4	0	5	10	0	18
ENSG00000258039	0	2	0	1	0	0	2	0	6	4	0	1
ENSG00000258044	18	36	17	1	0	0	8	7	10	4	0	2
ENSG00000258045	0	1	1	3	0	0	1	1	0	0	0	0
ENSG00000258048	29	14	11	98	286	218	78	28	16	9	1	7
ENSG00000258050	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000258051	0	0	0	0	0	0	1	0	0	2	1	0
ENSG00000258052	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258053	0	0	0	0	0	1	3	3	1	0	0	5
ENSG00000258056	15	19	9	84	69	57	68	30	45	27	15	44
ENSG00000258057	29	23	29	25	12	22	69	44	32	63	6	35
ENSG00000258064	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258065	0	0	3	0	0	1	0	1	1	2	0	11
ENSG00000258066	1	0	0	2	0	2	0	1	1	0	0	1
ENSG00000258068	1	17	0	0	0	0	2	1	2	1	1	1
ENSG00000258071	0	0	1	0	0	0	0	1	0	2	0	3
ENSG00000258072	2	1	9	4	1	2	3	1	2	0	0	1
ENSG00000258073	0	0	0	0	0	0	0	0	0	1	0	3
ENSG00000258074	0	0	0	0	0	0	0	0	5	3	0	3
ENSG00000258076	0	0	0	0	0	0	0	1	0	0	0	4
ENSG00000258077	2	6	1	16	24	4	3	2	2	17	3	7
ENSG00000258080	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258081	8	0	0	0	0	2	1	4	2	1	0	13
ENSG00000258082	3	2	0	0	4	4	3	2	2	21	1	22
ENSG00000258083	0	0	0	0	0	0	0	0	0	4	0	7
ENSG00000258084	0	0	0	1	0	0	2	3	3	4	0	23
ENSG00000258086	17	22	11	24	120	85	20	25	25	13	15	25
ENSG00000258088	0	2	4	3	6	1	1	2	1	7	2	5
ENSG00000258090	0	0	1	0	0	0	2	1	1	2	0	4
ENSG00000258091	0	5	0	0	0	0	0	0	0	1	0	2
ENSG00000258092	150	276	266	2010	781	1121	674	424	399	305	77	190
ENSG00000258096	2	3	3	31	5	2	3	3	4	5	1	2
ENSG00000258098	1	0	0	0	0	0	0	0	1	5	0	4
ENSG00000258099	1	1	0	0	4	4	2	0	3	1	2	0
ENSG00000258100	0	0	1	1	0	5	1	1	5	6	0	6
ENSG00000258101	0	0	1	4	5	1	5	4	4	6	0	3
ENSG00000258102	1	2	2	19	21	22	3	5	3	6	2	16
ENSG00000258104	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258107	0	0	1	0	0	0	0	1	0	3	0	9
ENSG00000258108	17	0	0	0	0	0	0	1	5	8	0	13
ENSG00000258111	13	22	11	0	0	0	4	3	5	2	0	3
ENSG00000258112	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000258114	2	0	1	1	4	7	5	1	2	3	3	7
ENSG00000258115	0	0	0	0	0	0	4	1	0	2	0	11
ENSG00000258116	1	2	1	0	2	0	0	2	0	2	0	5
ENSG00000258117	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258118	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258119	0	0	0	0	0	0	0	2	2	5	0	1
ENSG00000258120	0	2	0	0	0	0	1	2	3	4	0	10
ENSG00000258121	0	0	0	0	0	0	2	2	0	7	0	0
ENSG00000258122	0	0	0	1	0	0	1	1	1	3	0	1
ENSG00000258123	1	0	1	0	0	0	0	2	0	0	0	7
ENSG00000258125	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000258128	0	0	0	1	0	1	3	5	1	5	0	5
ENSG00000258130	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258131	0	0	0	0	1	0	0	0	0	3	0	1
ENSG00000258133	0	0	0	0	0	0	0	0	1	2	0	9
ENSG00000258134	3	11	2	1	0	1	2	6	3	2	0	7
ENSG00000258135	0	0	1	0	0	0	5	3	7	22	0	15
ENSG00000258136	37	39	31	44	39	120	33	35	43	25	5	17
ENSG00000258137	1	0	1	14	13	8	7	1	2	1	1	5
ENSG00000258140	0	0	0	0	0	0	1	4	1	4	0	3
ENSG00000258142	2	1	1	0	1	2	0	0	0	0	0	1
ENSG00000258144	0	0	1	0	0	0	1	1	2	9	0	9
ENSG00000258148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258150	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258153	0	0	0	0	0	0	0	0	2	4	0	0
ENSG00000258154	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258159	0	0	0	1	0	0	0	0	0	1	0	2
ENSG00000258162	12	1	9	0	0	0	6	5	7	12	2	26
ENSG00000258167	0	0	1	0	0	0	0	8	0	0	0	0
ENSG00000258168	36	37	50	87	227	304	56	49	61	28	6	49
ENSG00000258169	0	1	3	0	0	0	2	3	6	7	1	21
ENSG00000258170	0	1	0	0	0	0	0	0	2	0	0	2
ENSG00000258171	7	0	1	1	0	0	2	3	4	7	0	13
ENSG00000258172	1	3	2	1	4	0	2	3	3	1	0	5
ENSG00000258173	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258175	2	2	0	0	0	0	0	0	0	3	0	0
ENSG00000258177	40	18	30	88	282	356	42	18	25	32	8	20
ENSG00000258178	0	0	0	0	0	0	3	1	1	0	0	5
ENSG00000258179	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000258181	5	6	5	5	0	2	1	2	4	6	0	5
ENSG00000258183	2	1	0	1	0	0	0	2	6	2	0	9
ENSG00000258184	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258186	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258193	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258196	0	0	0	0	0	0	0	2	1	1	0	4
ENSG00000258197	3	0	0	0	0	0	4	0	0	1	0	1
ENSG00000258199	0	0	0	1	1	0	0	1	0	0	0	2
ENSG00000258202	0	0	0	0	0	0	0	0	0	6	0	6
ENSG00000258203	0	0	0	2	0	0	1	2	2	4	0	7
ENSG00000258204	0	6	1	0	0	0	0	1	1	1	1	1
ENSG00000258205	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258206	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258210	2	3	2	3	0	2	2	1	1	1	0	3
ENSG00000258212	8	11	10	0	0	0	2	2	5	10	0	3
ENSG00000258214	0	0	0	0	0	0	0	1	0	1	1	5
ENSG00000258215	5	0	1	0	1	0	1	1	2	1	0	1
ENSG00000258216	12	2	2	1	1	1	3	1	1	3	0	10
ENSG00000258220	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258223	0	0	0	0	0	0	0	1	1	7	0	2
ENSG00000258224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258225	0	0	1	0	0	0	1	0	0	1	0	0
ENSG00000258227	21	68	56	3	2	1	99	16	22	47	89	86
ENSG00000258230	7	11	5	0	2	0	3	4	9	2	1	3
ENSG00000258231	0	0	0	0	0	1	0	2	2	5	0	12
ENSG00000258232	147	573	315	3128	1771	1999	507	254	210	391	90	142
ENSG00000258233	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258234	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258235	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000258239	0	0	0	0	0	0	0	0	0	1	0	4
ENSG00000258240	0	0	0	0	0	0	1	0	5	3	0	7
ENSG00000258244	0	0	1	0	0	0	0	1	0	1	0	0
ENSG00000258245	0	1	0	1	3	0	2	1	0	4	0	6
ENSG00000258249	0	0	0	1	1	4	4	0	2	5	0	5
ENSG00000258251	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000258253	0	0	0	0	0	0	1	0	0	0	0	2
ENSG00000258254	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000258256	2	0	1	4	13	26	0	1	2	1	1	3
ENSG00000258260	3	3	5	20	25	35	8	7	6	13	2	7
ENSG00000258262	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000258265	0	0	0	0	0	0	0	5	0	0	0	0
ENSG00000258271	0	0	0	1	1	0	0	2	0	0	0	1
ENSG00000258272	0	0	0	0	0	0	0	1	1	3	0	0
ENSG00000258273	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000258274	30	35	12	4	1	1	5	25	16	11	2	9
ENSG00000258275	0	0	0	0	0	0	1	1	2	0	0	5
ENSG00000258278	0	1	0	0	0	0	1	4	3	13	0	16
ENSG00000258279	0	0	1	1	3	2	3	2	4	9	0	19
ENSG00000258282	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000258283	0	1	0	6	4	0	0	0	0	1	1	2
ENSG00000258284	2	5	1	0	0	1	1	1	2	1	0	2
ENSG00000258285	1	1	2	1	1	0	3	2	1	4	0	8
ENSG00000258288	1	1	2	0	0	0	0	0	0	2	0	0
ENSG00000258289	156	116	148	399	459	340	340	202	268	203	43	310
ENSG00000258290	3	0	0	0	0	0	0	1	0	1	0	1
ENSG00000258292	1	0	1	1	0	1	0	0	0	0	0	4
ENSG00000258294	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000258300	0	3	1	2	2	0	0	0	1	2	0	5
ENSG00000258301	33	41	42	106	116	117	93	59	79	48	12	54
ENSG00000258302	38	7	19	2	5	4	11	10	10	7	1	3
ENSG00000258303	0	0	2	0	0	0	1	2	2	2	0	5
ENSG00000258304	0	0	0	0	0	0	1	0	0	3	0	0
ENSG00000258308	0	3	0	0	0	0	3	1	1	2	0	7
ENSG00000258311	1	0	0	4	7	4	6	3	2	4	0	3
ENSG00000258312	0	0	1	0	0	0	0	0	0	3	0	4
ENSG00000258313	0	0	0	0	0	0	0	0	0	3	1	1
ENSG00000258314	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000258315	7	10	3	17	22	29	6	6	11	9	2	6
ENSG00000258316	1	1	0	0	0	0	2	2	1	3	0	2
ENSG00000258317	43	56	50	109	176	187	252	91	88	61	35	95
ENSG00000258320	0	0	0	0	0	0	1	1	2	7	0	5
ENSG00000258323	4	9	1	1	0	0	1	3	2	3	0	3
ENSG00000258324	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258325	3	2	4	27	6	9	11	3	6	4	0	0
ENSG00000258331	1	2	0	0	1	0	0	0	1	0	0	3
ENSG00000258332	0	0	0	0	0	0	3	1	2	5	0	6
ENSG00000258334	2	11	8	28	19	17	22	13	8	21	2	9
ENSG00000258336	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000258337	8	22	8	0	0	0	9	16	15	5	2	4
ENSG00000258338	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000258342	0	1	0	0	0	0	2	2	3	10	0	37
ENSG00000258343	1	3	1	1	0	3	1	1	1	3	0	0
ENSG00000258344	1	7	4	1	2	0	2	6	2	4	0	4
ENSG00000258345	0	3	0	2	3	2	4	6	9	0	1	1
ENSG00000258346	0	0	0	3	1	1	1	4	1	8	0	15
ENSG00000258350	0	0	0	0	0	0	0	0	1	0	0	3
ENSG00000258352	5	2	13	12	3	4	4	5	4	11	0	7
ENSG00000258354	0	0	0	1	0	2	1	1	0	2	0	1
ENSG00000258355	2	3	1	4	0	2	2	1	3	4	0	0
ENSG00000258357	0	0	0	1	1	0	0	1	2	5	0	3
ENSG00000258358	0	0	0	0	0	0	0	1	1	0	0	3
ENSG00000258359	0	1	3	3	0	1	0	3	1	1	0	2
ENSG00000258360	0	0	0	0	0	0	1	0	1	1	0	2
ENSG00000258364	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000258365	4	5	2	15	26	28	11	6	11	4	2	15
ENSG00000258366	17	7	19	16	25	19	18	18	26	16	4	15
ENSG00000258367	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258368	0	0	0	0	0	0	0	1	0	1	0	1
ENSG00000258369	0	1	0	0	0	0	1	0	0	1	0	0
ENSG00000258373	3	3	3	0	0	0	3	1	1	3	0	5
ENSG00000258375	2	0	1	0	0	0	3	2	0	0	0	5
ENSG00000258376	18	10	5	20	24	36	6	9	11	20	3	14
ENSG00000258377	160	225	236	316	304	364	748	153	233	249	78	398
ENSG00000258378	7	4	8	103	145	123	20	3	10	9	4	5
ENSG00000258379	1	0	1	0	0	0	0	0	0	1	0	3
ENSG00000258380	9	8	5	1	0	0	0	1	3	3	0	2
ENSG00000258381	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000258383	0	0	0	0	0	0	1	0	2	0	0	5
ENSG00000258384	26	21	26	156	180	158	97	50	51	42	15	30
ENSG00000258385	0	1	0	0	0	0	0	1	0	0	0	1
ENSG00000258386	1	0	2	0	0	0	0	0	0	3	0	2
ENSG00000258387	0	0	0	0	0	0	3	2	10	0	0	0
ENSG00000258388	101	163	90	491	322	415	300	173	208	346	94	144
ENSG00000258390	0	0	0	0	0	0	1	1	1	9	0	14
ENSG00000258392	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000258393	0	0	0	0	0	0	0	1	2	0	0	6
ENSG00000258394	0	0	2	0	0	1	0	0	0	0	0	1
ENSG00000258397	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258399	8	0	0	8	1	1	1	2	5	5	1	5
ENSG00000258400	2	1	0	0	1	1	1	1	1	0	0	1
ENSG00000258401	0	0	0	1	1	1	0	0	0	2	0	6
ENSG00000258402	0	0	0	0	0	0	0	0	1	2	0	4
ENSG00000258404	0	0	0	0	1	2	3	0	1	0	0	2
ENSG00000258405	7	40	4	6	10	15	43	32	32	44	1	50
ENSG00000258406	0	0	0	0	0	0	0	3	20	1	0	1
ENSG00000258407	22	8	40	1	10	11	23	11	5	11	2	14
ENSG00000258408	0	0	3	0	0	1	0	0	0	0	0	1
ENSG00000258410	0	0	0	0	1	0	0	1	0	0	0	1
ENSG00000258411	0	0	0	0	0	0	0	1	0	2	0	0
ENSG00000258412	0	1	0	1	2	0	2	3	3	0	0	1
ENSG00000258413	3	4	4	28	11	19	1	2	5	7	0	4
ENSG00000258415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258416	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000258417	0	0	0	0	0	0	0	0	1	5	0	3
ENSG00000258419	1	0	0	0	0	0	1	0	0	1	0	1
ENSG00000258420	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258421	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000258422	0	0	0	1	0	0	4	4	0	5	0	5
ENSG00000258423	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000258424	143	156	171	372	382	479	226	145	108	206	49	183
ENSG00000258425	34	7	19	29	29	81	30	40	32	10	13	37
ENSG00000258426	0	0	0	0	0	0	0	0	0	3	0	2
ENSG00000258427	1	1	1	1	3	4	2	3	2	4	1	3
ENSG00000258428	16	20	14	15	16	26	16	7	14	15	3	15
ENSG00000258429	13	12	15	16	13	6	51	31	15	20	8	0
ENSG00000258430	98	107	315	694	512	452	589	226	277	214	105	187
ENSG00000258431	0	0	0	0	0	0	0	3	0	1	0	2
ENSG00000258433	0	0	0	0	0	0	0	1	1	6	0	7
ENSG00000258435	0	0	0	0	0	0	3	2	1	3	2	2
ENSG00000258436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258437	4	4	3	0	0	0	1	3	0	0	1	1
ENSG00000258438	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000258439	1	5	3	0	3	0	2	2	2	2	0	2
ENSG00000258440	0	0	0	0	0	0	0	0	1	3	0	2
ENSG00000258441	64	49	92	746	502	565	116	51	64	43	7	50
ENSG00000258443	0	2	1	2	1	4	3	0	3	5	0	8
ENSG00000258444	0	0	0	0	0	0	0	1	2	1	0	2
ENSG00000258445	2	9	5	1	0	0	0	3	3	3	1	9
ENSG00000258446	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000258448	1	1	1	0	0	1	0	0	0	3	0	2
ENSG00000258449	11	7	16	4	13	13	3	3	6	3	1	5
ENSG00000258450	1	2	1	2	0	0	1	2	0	1	0	2
ENSG00000258451	16	15	13	354	215	331	252	66	56	36	24	59
ENSG00000258452	0	0	0	0	0	0	1	0	0	3	0	1
ENSG00000258453	0	0	0	0	0	0	0	0	1	0	0	4
ENSG00000258454	1	1	1	1	2	0	0	1	1	3	0	3
ENSG00000258455	3	6	6	0	0	0	2	0	2	4	1	9
ENSG00000258456	0	2	0	0	0	0	0	1	0	1	0	3
ENSG00000258457	8	5	7	48	28	37	19	6	13	44	4	31
ENSG00000258458	4	3	4	3	4	2	5	3	11	13	1	15
ENSG00000258459	4	8	7	19	17	27	36	15	24	11	5	11
ENSG00000258460	0	0	0	0	0	0	1	1	2	1	0	4
ENSG00000258461	2	4	3	0	4	2	1	3	1	3	0	1
ENSG00000258462	0	0	0	0	0	0	1	1	0	1	0	2
ENSG00000258463	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000258464	1	1	0	0	0	0	4	3	5	25	1	15
ENSG00000258465	1	0	0	2	1	0	1	0	0	2	0	2
ENSG00000258466	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000258467	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258468	0	0	1	0	0	0	0	0	3	1	0	9
ENSG00000258469	7	2	5	108	41	42	6	5	6	2	3	5
ENSG00000258471	24	38	36	177	134	98	74	41	50	26	4	45
ENSG00000258472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258473	1	1	1	1	0	0	1	0	0	2	0	5
ENSG00000258474	0	1	1	0	0	0	1	1	1	3	0	5
ENSG00000258476	16	0	4	1	0	7	9	3	8	17	0	24
ENSG00000258477	2	0	0	0	0	0	1	0	2	2	0	2
ENSG00000258478	0	0	0	0	0	0	0	0	0	2	0	3
ENSG00000258479	2	3	3	8	11	1	3	0	2	9	0	12
ENSG00000258481	0	0	0	0	0	0	0	0	0	3	0	7
ENSG00000258482	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000258483	0	0	1	0	2	0	0	1	2	5	1	5
ENSG00000258484	4	2	4	13	24	13	3	15	16	6	2	6
ENSG00000258485	6	10	7	1	0	0	2	2	8	6	0	2
ENSG00000258487	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000258488	0	0	0	0	0	0	1	0	0	1	0	2
ENSG00000258489	1	0	1	0	0	0	1	4	2	5	0	7
ENSG00000258490	2	1	1	0	0	0	0	0	1	2	0	1
ENSG00000258491	0	0	0	0	0	1	0	2	0	3	0	3
ENSG00000258493	1	0	0	0	0	0	0	0	1	1	0	2
ENSG00000258494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258496	0	0	0	0	0	0	0	0	0	4	0	2
